RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1414,15797733,Udobata,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0
6149,15806945,Udobata,611,France,Female,30,9,88594.14,1,1,0,196332.45,0
8297,15704466,Udokamma,692,France,Female,34,7,0,2,1,0,195074.62,0
8941,15658148,Udokamma,657,France,Male,38,7,0,2,1,0,185827.74,0
5589,15704771,Ugochukwu,593,France,Female,35,6,133489.12,2,1,1,78101.29,0
2469,15742210,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48,0
2005,15729970,Ugochukwu,684,Germany,Male,,8,127269.75,1,0,1,79495.01,0
865,15805449,Ugochukwu,594,France,Male,,4,0,,0,0,186884.04,0
3463,15713596,Ugochukwu,428,France,Female,62,1,107735.93,1,0,1,58381.77,0
7793,15613197,Ugochukwutubelum,590,France,Male,40,8,0,2,1,0,62933.03,0
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
444,15732628,Ugoji,745,France,Male,46,2,122220.19,,1,1,118024.1,0
1283,15778287,Ugoji,622,France,Male,35,8,0,2,1,1,131772.51,0
3675,15749693,Ugonnatubelum,658,France,Female,,9,0,2,1,0,156774.75,0
9396,15800961,Ugorji,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0
8367,15812422,Ugorji,637,France,Male,41,2,0,2,0,1,102515.42,0
9742,15637461,Ukaegbunam,758,France,Male,35,7,0,2,1,0,77951.84,0
7747,15718531,Ukaegbunam,554,France,Female,35,8,0,2,1,1,176779.46,0
3003,15672091,Ulyanov,786,Germany,Female,,2,104336.43,2,0,0,59559.81,0
8618,15672481,Ulyanov,641,France,Male,37,6,0,2,1,0,45309.24,0
1471,15762332,Ulyanova,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0
7387,15664083,Ulyanova,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0
8975,15697129,Ulyanova,706,Spain,Female,43,1,0,2,1,0,31962.77,0
848,15586959,Unaipon,468,France,Female,42,5,0,,1,0,125305.34,0
2446,15654409,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58,0
8651,15731865,Unwin,637,France,Male,27,1,0,2,1,0,91291.2,0
9395,15615753,Upchurch,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
7432,15705379,Upjohn,678,France,Male,38,3,0,2,1,0,66561.6,0
9690,15728005,Urban,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
4217,15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,0
2711,15766869,Uspenskaya,634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0
2876,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0
9488,15672574,Uspenskaya,850,Spain,Female,32,5,0,1,1,1,3830.59,0
4846,15642997,Uspenskaya,655,France,Female,36,2,147149.59,1,1,1,87816.86,0
8556,15638329,Uspensky,522,Germany,Male,,1,111432.13,1,1,1,168683.57,0
4239,15710390,Uspensky,655,France,Female,39,6,94631.26,2,1,1,148948.52,0
6850,15775678,Uspensky,716,France,Female,44,1,0,1,1,1,152108.47,0
5978,15631639,Uspensky,704,France,Female,40,6,95452.89,1,0,1,179964.55,0
2817,15619280,Uspensky,683,France,Male,25,4,0,2,1,0,152698.24,0
428,15806964,Utz,702,France,Male,45,0,80793.58,,1,1,27474.81,0
9214,15672216,Uvarov,584,France,Female,40,4,82441.75,1,0,0,80852.11,0
3525,15700383,Uvarova,763,France,Female,35,7,115651.6,2,1,1,104706.29,0
2198,15670753,Uvarova,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0
2583,15703205,Uwaezuoke,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
4256,15596228,Uwaezuoke,490,France,Male,29,4,0,2,1,0,32089.57,0
6163,15627385,Uwaezuoke,748,France,Male,34,5,84009.47,1,1,1,137001.1,0
668,15575024,Uwaezuoke,503,France,Male,29,3,0,,1,1,143954.99,0
7609,15598574,Uwakwe,695,Spain,Female,31,5,0,2,0,1,13998.88,0
2158,15750649,Uwakwe,744,France,Female,44,3,0,2,1,1,189016.14,0
6799,15799925,Uwakwe,800,France,Male,60,6,88541.57,2,1,1,131718.12,0
7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
9895,15704795,Vagin,521,France,Female,77,6,0,2,1,1,49054.1,0
7335,15759133,Vaguine,616,France,Male,18,6,0,2,1,1,27308.58,0
1689,15804610,Valdez,601,France,Female,41,1,0,2,0,1,160607.06,0
4414,15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0
3435,15712303,Valentin,692,France,Male,66,4,159732.02,1,1,1,118188.15,0
3750,15675360,Valenzuela,427,France,Male,33,8,0,1,1,1,13858.95,0
2454,15619935,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
9381,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
9767,15795511,Vasiliev,800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0
7539,15728082,Vasiliev,601,Spain,Male,28,6,0,2,1,0,14665.28,0
2022,15795519,Vasiliev,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
1311,15759317,Vasilieva,748,Germany,Female,,2,90971.85,1,1,1,131662.47,0
8950,15649239,Vasilieva,731,Spain,Male,46,10,0,2,1,0,153015.42,0
6917,15588235,Vasilieva,654,France,Female,24,8,145081.73,1,1,1,130075.07,0
9251,15607330,Vasilyev,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
5136,15587240,Vasilyev,518,France,Male,40,4,0,2,0,1,194416.58,0
3487,15630661,Vasilyev,614,Spain,Female,25,10,75212.28,1,1,0,58965.04,0
4097,15758775,Vasilyeva,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0
8024,15752588,Vasilyeva,664,France,Male,36,1,0,2,1,1,95372.64,0
3356,15623062,Vasilyeva,660,Germany,Male,24,5,85089.3,1,1,1,71638,0
9193,15791040,Vasilyeva,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0
9814,15691170,Vasilyeva,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,0
2288,15619889,Vasin,556,France,Male,26,4,0,1,1,0,195167.38,0
7610,15796787,Vassiliev,681,France,Male,46,0,105969.42,1,1,0,5771.56,0
7087,15649160,Vavilov,554,France,Female,38,3,138731.95,1,1,1,194138.36,0
2067,15772262,Vavilov,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
9361,15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0
60,15804771,Velazquez,614,France,Male,51,4,40685.92,,1,1,46775.28,0
1661,15682356,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
3826,15762928,Venables,548,Spain,Male,44,8,0,1,1,0,16989.77,0
7771,15809509,Venables,699,France,Male,29,3,125689.29,1,1,1,151623.71,0
784,15745196,Verco,571,France,Female,,8,0,,0,0,84569.13,0
8318,15670163,Verjus,666,France,Female,27,4,0,2,0,0,88751.45,0
3345,15654292,Vessels,565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0
2224,15615575,Vial,722,France,Male,34,8,0,2,1,1,133447.49,0
3330,15684925,Vicars,850,France,Female,43,3,0,2,0,0,2465.8,0
4450,15569364,Victor,666,France,Male,36,3,0,2,1,0,35156.54,0
9862,15798341,Victor,544,France,Male,38,8,0,1,1,1,98208.62,0
2340,15647975,Vida,651,Germany,Male,,5,147037.32,1,0,0,141763.26,0
9348,15802809,Vidal,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0
7516,15764841,Vidler,623,France,Female,35,0,130557.24,1,1,1,47880.71,0
2840,15585451,Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
1736,15727251,Vincent,642,France,Male,,8,117494.27,1,0,0,61977.82,0
1512,15701765,Vincent,575,Spain,Female,,0,0,2,0,0,30114.32,0
3393,15725429,Vincent,623,Germany,Male,33,8,96759.42,1,1,1,174777.98,0
5623,15766649,Vincent,670,France,Male,38,10,89416.99,1,0,0,144275.39,0
3679,15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0
3094,15667742,Vincent,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
8358,15603035,Vincent,651,France,Male,,3,0,2,1,1,105599.65,0
7812,15687852,Vinogradoff,611,France,Male,30,2,104145.65,1,0,0,159629.64,0
6406,15760749,Vinogradov,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0
4371,15740470,Vinogradov,725,France,Male,39,4,160652.45,2,1,0,57643.55,0
5373,15688973,Vinogradova,598,Spain,Female,39,5,0,2,1,1,83103.46,0
1744,15726088,Vinogradova,476,France,Male,40,6,0,1,1,1,22735.45,0
797,15668747,Virgo,702,France,Female,46,9,98444.19,,0,1,109563.28,0
7881,15612418,Virgo,744,France,Female,38,9,0,2,0,0,20940.76,0
200,15811127,Volkov,521,France,Male,35,6,96423.84,,1,0,10488.44,0
6302,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
9602,15797692,Volkova,659,France,Female,33,7,89939.62,1,1,0,136540.09,0
4673,15641411,Volkova,756,France,Female,,1,112568.31,1,1,1,113408.11,0
3015,15679297,Volkova,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0
1038,15631054,Volkova,625,France,Female,24,1,0,2,1,1,180969.55,0
8245,15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,1,1,170309.19,0
8546,15674179,Vorobyova,513,Germany,Male,,7,60515.13,1,0,0,124571.09,0
8459,15728542,Vorobyova,850,France,Female,,4,0,2,1,1,107236.87,0
1403,15613282,Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38,0
3817,15602554,Vorobyova,664,France,Female,31,9,114519.57,2,0,1,79222.02,0
8324,15723658,Voronina,712,Spain,Female,30,6,0,2,1,0,152417.97,0
7289,15672637,Voronkov,571,France,Female,30,4,85755.86,1,1,0,145115.95,0
3019,15811613,Voss,588,France,Female,27,8,0,1,1,0,20066.38,0
1239,15619626,Wade,746,France,Male,24,3,137492.35,2,0,1,170142.09,0
8251,15688865,Wade,850,France,Female,35,9,0,2,0,0,25329.48,0
2252,15631333,Wade,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0
4440,15696539,Wade,613,France,Female,21,7,105627.95,1,1,1,36560.51,0
9180,15590888,Wade,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
2495,15671917,Wade,666,France,Male,46,5,123873.19,1,1,1,177844.06,0
8133,15607485,Wakelin,692,Spain,Female,,4,0,2,0,0,138880.24,0
2616,15700209,Walker,486,France,Male,,9,97009.15,1,1,1,85101,0
2756,15625522,Walker,700,Spain,Male,,7,0,2,0,1,145151.96,0
2535,15803804,Walker,717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0
9683,15694628,Walker,686,Germany,Female,,4,157731.6,2,1,0,162820.6,0
5430,15797905,Walker,682,France,Female,48,7,0,2,1,0,65069.03,0
2204,15672598,Walker,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
3335,15702300,Walker,671,France,Male,27,5,0,2,0,0,120893.07,0
3087,15674206,Walker,716,France,Female,22,8,0,2,1,1,92606.98,0
6186,15754526,Walker,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
9507,15661380,Walker,682,France,Male,69,6,0,2,0,1,149604.18,0
3130,15694453,Walker,631,Germany,Male,,9,131519.49,2,1,1,51752.18,0
6823,15605264,Walker,669,Germany,Male,,0,63723.78,2,1,1,181928.25,0
1693,15809006,Walker,602,France,Male,23,7,113758.48,2,0,0,84077.6,0
7626,15689692,Walker,598,Germany,Male,,3,150348.37,1,1,1,173784.04,0
8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0
5521,15649414,Walker,570,France,Female,61,6,142105.35,1,1,1,45214.04,0
1548,15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
2128,15703482,Walker,710,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
4829,15592379,Walker,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0
4956,15581525,Walker,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0
9648,15679693,Walker,625,France,Male,31,5,0,2,0,1,90.07,0
7596,15569595,Walker,678,France,Female,50,6,0,1,1,0,8199.5,0
10000,15628319,Walker,792,France,Female,28,4,130142.79,1,1,0,38190.78,0
9060,15728608,Walker,688,Germany,Female,34,9,91025.58,2,0,1,163783,0
109,15602312,Walkom,605,Spain,Male,,5,150092.8,,0,0,71862.79,0
5028,15807989,Wall,681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0
6047,15606435,Wall,593,Germany,Male,,2,187013.13,2,0,1,105898.69,0
9062,15724444,Wall,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
3057,15762605,Wall,685,France,Male,58,1,104796.54,1,1,1,154181.41,0
946,15709295,Wall,697,Spain,Female,25,5,82931.85,,1,1,128373.88,0
2400,15672516,Wall,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0
3475,15778861,Wallace,720,Spain,Male,33,6,97188.62,1,0,0,91881.29,0
667,15725511,Wallace,559,France,Female,31,3,127070.73,,0,1,160941.78,0
2383,15693259,Wallace,676,France,Male,,1,128207.23,1,1,1,55400.17,0
7560,15696120,Wallace,701,Spain,Female,30,2,0,2,1,0,115650.63,0
1776,15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75,0
5975,15809279,Wallace,773,France,Male,,8,96877.21,1,1,1,113950.51,0
7853,15596379,Wallace,743,Germany,Male,,3,119695.75,1,0,1,26136.13,0
6099,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
75,15770811,Wallace,519,France,Male,36,9,0,,0,1,145562.4,0
5700,15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41,0
7197,15586183,Wallace,561,France,Female,35,5,0,2,1,0,59981.62,0
2604,15583049,Wallace,643,Germany,Female,34,7,160426.07,1,0,1,188533.11,0
5538,15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
1467,15650391,Wallace,633,France,Female,29,7,169988.35,1,1,0,4272,0
5193,15607884,Wallace,663,France,Female,39,8,0,2,1,1,101168.9,0
5829,15684419,Wallace,709,Spain,Female,37,8,0,3,1,0,71738.56,0
8790,15619116,Wallace,493,France,Female,36,2,0,2,0,1,99770.3,0
267,15653857,Wallis,498,France,Male,34,2,0,,1,1,148528.24,0
4102,15589544,Wallis,673,Spain,Female,57,4,0,2,1,1,49684.09,0
285,15708608,Wallwork,799,France,Female,22,8,174185.98,,0,1,192633.85,0
8835,15794178,Walpole,657,France,Male,34,3,107136.6,1,1,0,153895.46,0
4918,15681991,Walsh,542,France,Male,32,7,107871.72,1,1,0,125302.64,0
5862,15713819,Walsh,562,France,Male,48,3,92347.96,1,1,1,163116.75,0
3405,15576928,Walsh,573,France,Female,23,2,0,1,1,0,122964.18,0
4854,15614740,Walters,684,France,Female,41,6,135203.81,2,1,1,121967.88,0
8140,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42,0
531,15736112,Walton,519,Spain,Female,57,2,119035.35,,1,1,29871.79,0
5649,15600174,Walton,525,France,Male,35,7,165358.77,1,0,1,94738.54,0
8948,15674110,Walton,701,France,Female,43,2,160416.56,1,0,1,37266.43,0
4013,15726814,Walton,554,Spain,Male,46,4,0,2,0,1,57320.92,0
5820,15800366,Walton,546,France,Male,29,5,0,1,1,1,94823.95,0
6453,15677243,Wan,538,Spain,Male,43,5,0,2,1,0,126933.73,0
8473,15709621,Wan,662,France,Male,,3,0,2,0,1,27731.05,0
9017,15570271,Wan,577,Spain,Male,31,6,0,1,1,1,196395.25,0
3429,15570360,Wan,641,France,Female,35,4,0,2,0,0,125986.18,0
7101,15668830,Wan,650,Spain,Male,24,8,108881.73,1,1,0,104492.83,0
9950,15798615,Wan,850,France,Female,47,9,137301.87,1,1,0,44351.77,0
1258,15647402,Wan,628,France,Female,38,3,0,2,1,1,48924.73,0
3576,15625151,Wan,640,France,Female,66,9,116037.76,1,0,1,184636.05,0
7969,15712068,Wan,592,Spain,Male,45,8,84692.5,1,0,1,67214.02,0
9929,15686219,Wan,611,France,Male,38,4,71018.6,2,1,0,2444.29,0
8177,15800811,Wan,702,France,Male,40,3,148556.74,1,0,1,146056.29,0
4109,15769389,Wan,709,Germany,Female,39,9,124723.92,1,1,0,73641.86,0
1462,15640627,Wan,611,Spain,Male,34,4,0,2,1,0,170950.58,0
8144,15609058,Wan,676,France,Male,,1,107787.47,1,0,1,116378.82,0
4768,15688876,Wan,685,Spain,Male,39,9,0,2,1,1,18826.06,0
4474,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0
1742,15742638,Wang,747,France,Female,25,4,0,2,0,1,42039.67,0
6466,15606855,Wang,730,Spain,Male,,6,0,2,1,1,185808.7,0
2380,15625904,Wang,624,France,Male,26,9,74681.9,2,0,0,31231.35,0
8168,15793135,Wang,713,Germany,Female,24,7,147687.24,1,1,1,121592.5,0
7543,15768777,Wang,507,Spain,Female,34,4,0,2,1,1,60688.38,0
8509,15616833,Wang,678,Spain,Male,27,2,0,2,1,1,13221.25,0
5586,15656597,Wang,432,Germany,Male,,2,135559.8,2,1,1,71856.3,0
5871,15780142,Wang,632,France,Male,43,2,100013.51,1,1,0,24275.32,0
5730,15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332,0
4136,15789874,Wang,712,France,Female,29,3,87375.78,2,0,0,166194.53,0
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0
4674,15764661,Wang,644,France,Male,33,2,0,1,1,0,96420.58,0
2551,15784301,Wang,850,France,Male,42,0,0,2,1,0,44165.84,0
3199,15736397,Wang,544,France,Male,23,1,96471.2,1,1,0,35550.97,0
2074,15573309,Ward,626,Spain,Female,48,2,0,2,1,1,95794.98,0
9689,15730579,Ward,850,France,Male,68,5,169445.4,1,1,1,186335.07,0
2395,15716284,Ward,543,France,Male,43,9,0,2,1,1,78858.07,0
2915,15733883,Ward,604,France,Male,28,7,0,2,0,0,58595.64,0
2891,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0
7119,15661412,Wardell,715,France,Male,32,8,175307.32,1,1,0,187051.23,0
8362,15705676,Wardle,690,France,Female,35,9,107944.33,2,0,0,48478.47,0
4820,15683157,Waring,613,France,Male,26,4,100446.57,1,0,1,149653.81,0
5331,15626212,Wark,616,France,Male,29,9,0,1,1,1,166984.44,0
6499,15770405,Warlow-Davies,613,France,Female,,5,125167.74,1,1,0,199104.52,0
2571,15611905,Warlow-Davies,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
1565,15742613,Warner,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0
6755,15688085,Warner,627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0
7076,15768295,Warner,778,France,Female,34,7,109564.1,1,0,1,113046.81,0
1871,15782574,Warner,624,Spain,Male,33,6,0,2,0,0,76551.7,0
9868,15620936,Warren,787,France,Male,32,4,0,2,1,1,13238.93,0
9581,15778838,Warren,783,France,Male,38,9,114135.17,1,1,0,153269.98,0
3514,15801395,Warren,790,France,Female,33,10,135120.72,1,0,0,195204.99,0
4845,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
8275,15669805,Warren,748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0
7172,15744273,Waterhouse,637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0
7790,15621466,Waters,606,Germany,Male,,3,99897.53,1,0,0,37054.65,0
6958,15802274,Waters,686,France,Female,44,7,55053.62,1,1,0,181757.19,0
4270,15580252,Waters,748,France,Male,44,4,112610.77,1,0,1,2048.55,0
7762,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0
7939,15807305,Watkins,805,France,Male,39,2,0,1,0,0,166650.32,0
6729,15715208,Watkins,804,Germany,Female,33,10,138335.96,1,1,1,80483.76,0
8522,15579207,Watkins,545,France,Male,37,3,91184.01,1,1,0,105476.65,0
4958,15600478,Watson,752,France,Male,39,3,0,1,1,0,188187.05,0
4495,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
9687,15708362,Watson,793,France,Male,63,4,103729.79,2,1,1,80272.06,0
992,15806926,Watson,615,France,Female,35,2,97440.02,,1,1,139816.1,0
7526,15770406,Watson,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
37,15788448,Watson,490,Spain,Male,,3,145260.23,,0,1,114066.77,0
4158,15719793,Watson,850,Spain,Male,62,5,0,2,1,1,180243.56,0
5651,15644882,Watson,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0
4282,15721251,Watson,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0
8525,15711750,Watson,711,France,Female,34,6,0,2,1,1,175310.38,0
2938,15782806,Watson,718,Spain,Male,28,6,0,2,1,0,146875.86,0
9375,15632538,Watson,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0
1683,15662758,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32,0
8671,15758702,Watson,705,France,Female,55,8,0,2,1,1,14392.68,0
9341,15605804,Watson,737,France,Male,45,10,0,2,1,0,1364.54,0
5275,15709511,Watt,622,France,Male,43,8,0,2,1,0,100618.17,0
7713,15765048,Watt,545,France,Male,30,3,0,2,1,0,170307.43,0
2922,15599081,Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0
5459,15789055,Watt,635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0
6669,15793671,Watt,606,France,Male,34,5,0,1,1,0,161971.42,0
3962,15610781,Watt,702,France,Female,29,10,88378.6,1,1,0,88550.28,0
9275,15793425,Watt,560,Spain,Female,33,9,0,1,0,1,183358.21,0
9685,15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959,0
8029,15775124,Watterston,763,Spain,Male,37,8,0,2,1,1,933.38,0
9619,15693131,Watts,581,France,Female,24,3,95508.2,1,1,1,45755,0
523,15595766,Watts,527,Spain,Male,37,5,93722.73,,1,1,139093.73,0
3590,15785406,Watts,446,France,Female,51,4,105056.13,1,0,0,70613.52,0
2342,15735388,Wayn,717,France,Female,25,7,108664.85,2,1,0,190011.85,0
9005,15723153,Wearing,708,Spain,Male,33,3,0,2,1,0,138613.21,0
8037,15807221,Weaver,555,Spain,Male,21,1,0,2,0,0,103901.35,0
1938,15697879,Webb,701,France,Male,,3,156660.72,2,1,0,45742.42,0
9040,15777614,Webb,545,Spain,Female,44,1,0,2,1,1,82614.89,0
3358,15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0
6297,15799480,Webb,600,France,Male,34,0,0,2,0,1,3756.23,0
2888,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0
9380,15626042,Webb,690,Spain,Female,26,2,0,2,1,1,93255.85,0
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
979,15799515,Wei,652,France,Female,48,8,133297.24,,1,0,77764.37,0
9638,15803654,Wei,790,France,Female,,2,151290.16,1,1,1,172437.12,0
162,15641122,Wei,684,France,Male,30,2,0,,1,0,83473.82,0
2605,15643752,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67,0
6591,15674868,Wei,696,Spain,Female,,0,0,2,1,1,9002.8,0
9815,15600106,Wei,631,France,Male,36,1,0,2,0,0,133141.34,0
7742,15634501,Wei,441,France,Male,60,1,140614.15,1,0,1,174381.23,0
429,15576313,Wei,486,Germany,Female,40,9,71340.09,,1,0,76192.21,0
5767,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4,0
6544,15796218,Wei,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0
2387,15637240,Wei,541,France,Male,,4,124547.13,2,1,0,94499.06,0
8583,15637947,Wei,668,Spain,Male,32,1,134446.04,1,0,1,111241.37,0
1098,15604295,Wei,543,France,Male,36,6,0,2,1,0,176728.28,0
6217,15726634,Wei,479,France,Male,47,1,0,1,1,0,95270.83,0
1940,15799710,Wei,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
4877,15585133,Wei,657,Spain,Female,27,8,0,2,0,0,6468.24,0
9783,15728829,Weigel,509,France,Male,18,7,102983.91,1,1,0,171770.58,0
117,15705512,Welch,668,Germany,Female,37,6,167864.4,,1,0,115638.29,0
7811,15771059,Welch,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0
9138,15583026,Welch,535,France,Female,38,0,135919.33,1,1,0,80425.65,0
260,15607178,Welch,850,Germany,Male,38,3,54901.01,,1,1,140075.55,0
2804,15636982,Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0
9737,15644103,Wells,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0
7546,15615176,Welsh,732,France,Male,,7,0,2,1,0,154364.66,0
559,15717046,Wentworth-Shields,741,Spain,Male,53,3,0,,1,1,38913.68,0
8278,15765283,Wenz,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0
674,15745621,Wertheim,640,Spain,Female,,6,118879.35,,1,1,19131.71,0
361,15803716,West,706,Spain,Male,28,3,0,,0,1,181543.67,0
4001,15600692,West,520,France,Male,38,5,0,2,1,0,163185.76,0
6037,15687218,West,674,France,Female,27,4,79144.34,1,0,1,50743.83,0
8219,15634792,Weston,516,France,Female,40,9,0,2,0,1,33266.29,0
7660,15598586,Wetherspoon,680,France,Male,,10,113292.17,1,1,1,122639.73,0
9182,15655368,Wheeler,672,France,Male,47,1,0,1,0,0,91574.92,0
2335,15616380,Wheeler,803,Spain,Female,,1,0,2,0,0,7455.2,0
2174,15649738,White,698,France,Female,46,0,0,2,1,1,125962.02,0
7033,15583680,White,615,Spain,Male,41,4,0,1,0,1,149278.96,0
2082,15809143,White,456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0
6164,15581323,White,488,Germany,Female,,7,139246.22,2,1,0,106799.49,0
6895,15707441,White,690,Spain,Male,26,8,116318.23,1,1,1,83253.05,0
1587,15595282,White,735,France,Female,33,4,0,2,1,0,149474.69,0
9492,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
